8181	8267	3
8181	2391	2
8181	2388	2
8181	1393	2
8181	8225	2
8181	8190	2
8181	2408	6
8181	8157	4
8181	6184	2
8181	6703	4
8181	9633	2
8181	2446	10
8181	1421	2
8181	8213	2
14890	12516	3
14890	7538	3
14890	11782	2
14890	1869	2
4243	6953	2
4243	3519	2
4243	1231	2
4243	3191	2
4243	8768	2
4243	5729	2
4243	12236	2
4243	10652	3
4243	3262	2
4243	7765	2
4243	3351	2
4243	7486	2
4243	3615	2
4243	5758	2
4243	3643	2
4243	9425	3
4243	5686	2
4243	751	2
4243	547	2
8193	2386	2
8193	8223	2
8193	8199	2
8193	1330	2
8193	6054	2
15647	6474	2
15647	15645	6
15647	14791	3
15647	15646	5
15647	11123	2
15647	10951	3
15647	6472	2
15647	7964	3
15647	15649	7
15647	8324	6
15647	14814	4
15647	15652	2
15647	15648	2
15647	10367	3
15647	3319	10
15647	11417	9
15647	9517	2
15647	15656	5
15647	9000	2
15647	4018	2
930	7088	4
930	862	2
930	896	5
930	7912	4
930	7901	2
930	9718	2
930	7838	3
930	7849	3
930	11254	2
930	834	2
930	7095	5
930	9759	2
930	920	2
930	805	2
930	7083	3
930	7959	3
930	929	2
930	866	2
930	9982	2
930	8545	2
930	10405	2
930	886	2
930	8165	2
930	9709	2
930	9981	3
930	8543	2
16323	12035	2
16323	4338	2
16323	570	2
16323	3292	2
8351	1215	4
8351	8457	2
8351	1212	2
8351	4992	2
13502	5833	3
13502	13425	2
29	15300	2
29	16701	2
29	35	2
29	11	2
29	16571	2
29	27	2
29	14	2
29	15298	3
29	15294	2
29	9	2
29	25	2
29	17	2
29	16693	3
10707	1920	2
10707	162	2
10707	1716	2
10707	1688	3
10707	10697	2
15871	12891	2
15871	1023	2
15871	1017	2
14343	8040	2
14343	10743	2
1732	6410	3
1732	150	2
1732	1722	2
1732	153	5
1732	11480	3
1732	1711	2
1732	1591	2
1732	1741	2
1732	131	3
1732	2289	3
1732	163	3
1732	1725	2
1732	1572	4
1732	1730	2
1732	1718	2
1732	1995	2
1732	1849	2
1732	14694	2
1732	6253	2
1732	162	3
1732	127	5
1732	141	2
1732	157	2
1732	10033	2
1732	1731	2
1732	1699	2
1732	124	2
1732	12819	2
1732	1975	3
1732	6278	2
1732	186	2
1732	6235	2
1732	10029	2
1732	63	2
1732	1876	2
1732	1706	2
1732	6247	2
1732	1982	2
9185	1017	2
9185	9116	2
9185	12898	2
9185	9190	2
590	570	2
590	577	2
10421	10109	2
10421	6353	2
10421	10424	3
10421	10420	2
10421	10426	3
8701	5599	2
8701	467	2
8701	2614	2
8701	2623	2
8701	14482	3
8701	396	2
8701	8697	2
8701	11379	2
8701	6688	2
8701	5000	2
8701	1260	2
8701	11588	2
8701	3555	2
8701	3574	2
8701	8491	3
8701	8724	2
8701	2613	2
8701	643	2
8701	8107	2
8701	9049	2
8701	7678	2
8701	9709	2
8701	3533	3
8701	553	2
8701	11238	2
8701	701	3
8701	4393	2
8701	3254	2
8701	3886	2
8701	3989	2
8701	3884	2
3174	9328	2
3174	9241	2
3174	2728	2
3174	9074	2
3174	3292	2
3174	11792	2
3174	3361	2
3174	2993	2
3174	2897	2
3174	3185	3
16339	6092	2
16339	4869	8
16339	9141	6
16339	9142	8
16339	6388	2
16339	13441	3
12287	11166	2
12287	5940	2
12287	6010	2
12287	5822	2
12287	5920	2
12287	15892	2
12287	14473	2
15556	17104	2
10189	9923	3
10189	10192	2
10189	9948	2
10189	10180	2
10189	10191	2
6826	14605	2
6826	301	2
6826	2260	4
6826	15867	4
6826	13677	2
6826	13670	3
6826	8959	2
6826	11426	3
6826	1002	2
6826	2201	3
6826	1476	2
6826	5136	2
6826	6825	2
6826	237	2
6826	2146	2
6826	2226	2
6826	4472	2
6826	2211	3
6826	273	2
6826	2155	2
6826	2199	2
6826	15475	2
6826	8954	2
6826	13679	2
6826	2152	2
6826	14672	3
6826	13673	3
6826	10334	2
6826	9129	2
6826	13676	2
17291	16489	6
17291	17721	4
17291	5340	2
17291	3003	2
17291	7605	3
7511	7496	2
7511	9276	2
13242	13199	4
13242	10290	2
13242	13240	4
13242	13229	4
13242	13174	8
13242	13224	7
13242	13727	3
13242	13198	3
13242	14956	2
13242	12117	5
13242	14981	2
13242	13244	3
13242	14977	8
13242	10281	10
13242	13179	5
13242	10291	2
13242	13175	2
13242	13185	14
13242	14962	8
13242	13741	3
13242	13171	3
13242	13186	7
13242	14960	5
13242	13181	11
13242	13725	4
13242	13169	5
13242	16154	2
13242	13243	9
13242	14958	2
13242	13239	2
13242	13227	4
13242	16166	4
13242	13170	5
13242	13204	3
13242	14970	4
13242	13222	8
13242	14969	3
13242	13196	17
13242	13766	3
13242	14947	4
13242	14959	4
13242	13220	2
13242	13193	4
13242	13203	9
13242	13223	5
13242	16152	4
13242	13230	3
13242	13207	2
13242	14957	2
13242	13180	3
13242	13226	2
13242	13238	7
13242	16157	2
13242	16165	3
13242	13234	3
13242	14967	7
13242	13172	7
13242	13166	4
13242	13761	2
13242	14964	2
13242	13167	6
13242	13190	3
13242	13209	4
13242	13178	8
13242	13769	2
13242	14983	3
13242	16171	3
13242	13182	2
13242	13176	2
13242	13722	13
13242	13200	7
13242	13246	2
13242	13729	6
13242	14978	4
13242	14971	2
13242	13214	3
13242	13232	5
13242	13211	8
13242	13726	3
13242	13195	13
13242	14976	2
13242	13744	3
13242	14951	5
13242	13187	2
13242	13212	3
13242	13225	3
13242	13237	3
13242	13742	3
13242	13201	4
13242	13206	2
13242	16163	2
13242	13183	2
13242	13724	3
13242	13216	2
13242	13235	4
13242	13770	9
13242	13231	7
13242	13218	2
13242	13197	7
13242	13241	7
13242	13248	2
13242	14953	3
13242	13184	6
13242	13723	2
13242	13208	7
13242	5488	2
13242	13217	2
13242	13221	2
3633	3630	2
3633	3632	2
3633	16064	2
11175	4637	2
11175	13428	2
11175	11837	3
11175	11853	2
1408	6736	6
1408	6683	10
1408	2449	4
1408	2372	2
1408	8136	7
1408	6681	12
1408	8150	6
1408	1405	2
1408	2396	5
1408	8797	2
1408	1393	40
1408	8524	5
1408	6679	23
1408	2418	2
1408	2422	2
1408	8283	4
1408	8130	5
1408	6701	9
1408	2388	2
1408	2448	13
1408	6699	13
1408	6700	21
1408	8149	2
1408	8528	6
1408	2431	21
1408	1411	7
1408	1384	3
1408	4342	4
1408	2452	2
1408	1336	8
1408	4318	2
1408	1321	3
1408	1394	39
1408	8185	4
1408	6730	6
1408	8154	4
1408	1429	4
1408	2405	2
1408	1315	4
1408	1427	25
1408	1424	7
1408	1423	9
1408	6677	6
1408	2416	13
1408	1355	2
1408	8133	4
1408	8522	3
1408	2451	5
1408	2377	19
1408	4292	2
1408	8140	2
1408	4387	2
1408	4277	2
1408	8157	2
1408	1309	2
1408	1381	8
1408	1410	8
1408	6184	3
1408	2436	25
1408	4260	2
1408	8801	5
1408	1397	11
1408	2378	30
1408	1432	7
1408	7298	2
1408	6739	14
1408	6671	5
1408	1371	2
1408	8300	4
1408	6676	5
1408	6674	8
1408	4346	2
1408	4307	3
1408	1313	5
1408	1296	3
1408	8148	2
1408	2441	19
1408	4397	7
1408	1380	2
1408	1415	9
1408	1413	23
1408	8415	2
1408	2417	4
1408	8531	5
1408	2434	22
1408	6672	12
1408	2376	18
1408	8527	5
1408	8132	5
1408	1335	3
1408	6682	17
1408	4314	4
1408	4320	3
1408	5014	3
1408	2450	10
1408	15206	2
1408	6101	2
1408	6678	4
1408	8129	6
1408	2415	8
1408	8532	6
1408	6698	2
1408	1390	14
1408	8151	2
1408	2413	4
1408	1365	2
1408	1356	2
1408	2445	2
1408	8199	6
1408	8530	5
1408	6684	9
1408	1295	3
1408	1330	2
1408	1374	2
1408	1433	2
1408	2380	4
1408	1398	20
1408	4279	2
1408	1425	23
1408	6691	2
1408	8270	2
1408	6740	5
1408	1428	2
1408	8526	4
1408	2391	3
1408	8131	6
1408	6675	8
1408	2433	4
1408	1389	21
1408	2374	4
1408	1420	22
1408	1392	26
1408	16838	2
1408	8521	7
1408	8523	5
1408	2407	3
1408	3839	20
1408	1412	4
1408	1406	20
1408	8529	4
1408	4276	12
1408	1367	6
1408	8156	3
1408	10644	2
1408	1306	2
1408	8153	4
1408	8239	2
1408	8803	6
1408	2439	3
1408	1422	11
1408	3812	11
1408	3310	2
1408	1362	6
1408	2421	4
1408	4322	2
1408	1421	24
1408	3852	4
1408	1322	2
1408	1314	2
1408	2022	2
1408	2369	2
1408	8200	3
1408	1409	3
1408	1293	17
1408	8525	5
1408	2443	25
1408	4385	2
1408	1291	10
1408	6741	6
1408	1308	3
1408	1325	4
1408	8228	6
1408	3851	2
1408	12642	2
1408	1386	34
1408	1366	7
1408	4268	2
1408	2437	20
1408	2432	5
1408	1302	3
1408	8778	2
1408	6750	4
1408	2444	15
1408	1416	34
1408	3850	9
1408	1414	2
1408	2404	2
1408	6673	15
1408	3842	20
1408	6751	4
1408	8152	3
1408	6726	13
1408	1431	10
1408	4319	2
1408	1430	2
1408	4316	2
1408	8135	8
1408	8163	5
1408	6680	6
1408	2018	2
1408	8137	2
1408	2442	15
1408	4329	2
1408	1343	2
1408	4332	4
1408	1400	2
1408	6743	4
1408	8158	2
1408	6702	2
1408	1385	40
16773	13512	2
16773	2304	2
1443	1188	2
1443	13131	2
1443	13945	2
1443	4381	3
2593	2590	2
2593	2591	2
2593	2568	2
2593	1543	2
2593	2530	2
1962	1642	2
1962	11947	2
1962	1811	2
1962	1960	2
1962	151	2
1962	208	2
1962	167	4
1962	1572	5
1962	163	2
1962	2289	2
1962	1636	2
1962	131	4
1962	1741	2
1962	110	2
1962	106	3
1962	1674	2
1962	130	5
1962	1952	2
1962	161	2
1962	14715	2
1962	1771	2
1962	1645	2
1962	63	4
1962	1566	2
1962	1988	2
1962	1750	4
1962	1673	2
1962	1578	2
1962	6265	2
1962	186	3
1962	87	2
1962	1769	8
1962	1961	3
1962	76	2
1962	124	2
1962	1723	2
1962	1606	2
1962	1958	2
1962	176	2
1962	157	2
1962	6340	2
1962	148	2
5653	2004	3
5653	679	2
5653	5717	3
5653	6501	2
5653	10883	2
5653	5489	2
5653	9240	3
5653	5589	2
5653	7287	2
5653	15373	2
5653	5527	2
5653	9067	4
5653	5616	3
5653	13347	2
5653	7164	3
5653	5668	2
5653	15288	2
5653	2610	2
5653	10164	2
5653	7160	2
5653	16467	3
5653	638	3
5653	11561	2
5653	5627	3
5653	3980	2
5653	12411	3
5653	3586	2
5653	3213	2
5653	7586	2
5653	8573	2
1404	1401	3
1404	1405	3
1404	8554	3
1404	2388	2
1404	1328	2
1404	8243	2
1404	6184	2
1404	1314	2
1404	6182	2
1404	8251	2
1404	1306	2
1404	1429	2
1404	8185	2
1404	8534	2
1404	8525	2
1404	1361	2
1404	2363	2
1404	1388	2
1404	8248	2
1404	1400	2
1404	1340	2
1404	8212	2
1404	2368	2
1404	1327	2
6131	10398	2
6131	1227	2
6131	392	3
6131	3186	2
6131	2962	2
6131	701	4
6131	9105	2
6131	9276	2
14311	5326	2
6857	9299	2
6857	3302	3
6857	4955	2
6857	6892	2
6857	5660	3
6857	2046	2
6857	404	3
6857	6855	2
6857	6758	2
6857	4011	2
6857	6670	2
6857	9424	2
6857	7767	5
3264	5000	2
3264	3256	2
3264	3260	2
3264	3907	2
3264	735	2
3264	3268	9
3264	2599	2
3264	3273	8
3264	5633	2
3264	3374	2
3264	569	3
3264	2883	2
3264	1275	3
3264	8739	2
3264	6481	2
3264	5735	2
3264	12248	2
3264	2614	2
3264	682	2
3264	9339	2
3264	3295	2
3264	9135	5
3264	9350	2
3264	4429	2
3264	2801	8
3264	5631	2
3264	3314	2
3264	3321	2
3264	556	3
3264	3279	2
3264	9325	2
3264	3142	3
3264	529	2
3264	13397	2
3264	9014	5
3264	2882	2
3264	538	2
3264	2866	2
3264	7685	2
3264	7983	3
3264	15706	4
3264	2716	7
3264	2080	4
3264	2714	3
3264	5702	3
3264	7316	2
3264	763	2
3264	9257	2
3264	7118	2
3264	7769	2
3264	5662	3
3264	2674	3
3264	7746	2
3264	3274	9
3264	600	8
3264	1451	5
3264	2683	2
3264	3248	2
3264	3213	2
3264	707	2
3264	2856	2
3264	3253	2
3264	15802	2
3264	3254	2
3264	1529	3
3264	1459	2
3264	3925	2
3264	7446	2
3264	2610	2
3264	10627	2
3264	3300	2
3264	9331	2
3264	15284	2
3264	2126	4
3264	401	2
3264	9332	2
3264	2899	2
3264	4523	2
3264	12206	2
3264	527	3
3264	3950	2
3264	13323	3
3264	9007	2
3264	7508	2
3264	648	3
3264	16385	2
3264	5680	2
3264	9337	2
3264	385	2
3264	484	5
3264	9329	4
3264	3235	5
3264	574	4
3264	8435	2
3264	15208	2
3264	2664	2
3264	3182	2
3264	3252	2
3264	7241	2
3264	3939	3
3264	8438	2
3264	3561	4
3264	3296	2
3264	689	2
3264	9336	2
3264	12670	2
3264	11073	3
3264	2056	3
3264	670	2
3264	3310	8
3264	388	2
3264	3354	2
3264	528	2
3264	3284	2
3264	9326	3
3264	640	2
3264	7490	2
3264	2658	2
3264	3290	2
3264	2678	2
3264	566	2
3264	1210	2
3264	4259	2
3264	701	2
3264	3225	2
3264	1064	2
3264	5903	3
3264	3297	2
3264	12126	2
3264	790	2
3264	8140	3
3264	578	2
3264	3309	2
3264	3308	2
3264	2662	2
3264	3929	2
3264	8442	3
3264	3280	2
3264	661	2
3264	1171	4
3264	565	2
3264	558	3
3264	11797	2
3264	4887	4
3264	503	4
3264	2926	2
15227	63	3
15227	17093	2
15227	3424	3
15227	1262	2
15227	2819	2
16007	16006	9
16007	16005	2
16007	16042	3
16007	16618	3
16007	1044	2
16007	16044	2
16007	16046	2
16007	16010	6
16007	16045	5
16007	15994	4
16007	16061	5
16007	16051	2
16007	16011	5
16007	15996	2
16007	15995	5
16007	16048	4
16007	15998	9
16007	15997	5
16007	15999	4
16007	16454	2
16007	1045	2
16007	16003	3
16007	16002	2
16007	16038	5
16007	16001	3
16007	16004	4
16007	12799	5
16007	1050	6
16007	16041	4
16007	16063	4
16007	16021	4
16007	16022	6
16007	16054	5
16007	16031	3
16007	16453	4
16007	1043	2
16007	14446	3
16007	16023	6
16007	16024	6
16007	16025	3
16007	1093	2
16007	16030	4
16007	10339	2
16007	16027	5
16007	16026	5
16007	16058	4
16007	16013	3
16007	16037	5
16007	16012	3
16007	16047	2
16007	16062	2
16007	16017	2
16007	16016	3
16007	16015	3
16007	16014	5
16007	16034	2
16007	16020	4
16007	16018	3
16007	1081	2
16007	1128	2
16007	16616	2
16007	16028	4
16007	16055	4
16007	16060	3
16007	16040	4
16007	16033	6
7542	6249	2
7542	2333	3
7542	6259	2
7542	12004	2
7542	2322	2
7542	13021	4
7542	12005	4
7542	1864	2
7542	1645	2
7542	6226	2
7542	1626	6
7542	117	2
7542	7193	2
7542	7191	5
7542	7517	3
7542	499	8
7542	3067	2
7542	1565	3
7542	10068	2
7542	2305	2
7542	6422	2
7542	7189	5
7542	162	2
7542	164	6
1010	14665	2
1010	5984	2
1010	2257	2
1010	6634	2
1010	9661	2
7268	3884	2
7268	6673	2
8439	10722	2
8439	6876	2
8439	10729	2
8439	3304	2
8439	2607	2
5994	5996	2
5994	10746	2
4582	12110	3
4582	4440	2
4582	4496	2
4582	15967	3
4582	4583	2
4582	4572	2
4582	4484	2
4582	15965	2
4582	12085	4
4582	4476	2
4582	12113	2
4582	12111	2
4582	10490	2
4582	4575	2
4582	12099	2
7708	10730	2
7708	10652	2
7708	7049	2
7708	10731	2
7708	7353	2
7708	16915	2
7708	10729	2
7708	559	2
7708	4852	2
871	7876	3
871	7915	2
871	872	4
871	866	2
871	835	2
871	932	2
871	7912	2
871	9718	2
871	854	3
871	9724	2
871	809	2
871	10405	2
871	8247	2
871	9973	2
871	7868	2
2097	7716	2
2097	441	2
2097	2089	2
2097	3798	2
5778	5780	2
5778	6142	2
5778	1525	2
5778	2869	2
9608	14441	2
9608	8073	2
9608	15336	3
9608	1086	2
9608	14445	2
7405	9950	3
7405	10327	4
7405	10338	2
7405	14336	2
7405	10748	3
7405	46	3
7405	13485	4
7405	12192	4
7405	7335	4
7405	14342	4
7405	44	4
7405	3076	2
7405	15438	4
7405	17247	4
7405	12594	2
7405	17484	4
14121	1531	2
10017	13858	2
10017	3884	2
6258	14721	2
6258	3361	2
17428	15236	2
369	379	2
369	17148	2
369	14283	3
369	7670	2
369	357	2
369	366	3
369	15241	2
369	372	2
369	14285	2
369	15244	2
369	7651	3
369	360	3
369	345	2
369	368	3
369	373	2
15866	9150	2
15866	5126	2
15866	237	2
6361	6156	2
6361	16545	2
6361	9605	2
6361	5808	2
15531	2550	4
15531	6597	2
15531	1482	2
15531	5865	3
15531	12269	2
15531	12547	4
15531	2509	2
14510	2750	2
14510	3052	2
7830	872	4
7830	873	2
7830	7832	2
7830	9975	2
7830	14381	2
7830	9982	2
7830	11302	3
7830	7091	2
7830	14162	2
7830	768	3
7830	856	2
7830	7829	3
7830	9979	2
7830	9720	2
7830	13795	2
7830	12415	2
7830	7870	3
7830	8684	3
7830	860	2
7830	7850	3
7830	15335	2
7830	9981	4
7830	916	2
7830	930	2
7830	940	2
7830	808	2
7830	7866	2
7830	9069	2
7830	3199	2
7830	7876	2
7830	13796	2
7830	896	2
7830	7880	2
7830	15880	2
7830	7851	2
7830	7388	2
7830	7831	2
7830	6993	2
7830	920	2
7830	919	2
7830	11300	2
7830	13410	2
7830	6903	3
7830	827	3
7830	8345	3
7830	7968	2
7830	13383	2
7830	9772	2
7830	879	2
10060	7538	4
10060	2286	4
10060	2323	2
10060	162	2
15231	3399	2
1755	1889	3
1755	1645	2
1755	1673	2
1755	10028	2
1755	81	2
1755	1759	2
1755	1619	3
1755	1664	3
1755	2341	2
1755	1756	5
1755	11495	2
1755	157	2
1755	153	4
12269	5865	4
12269	2550	2
3126	3516	2
3126	5604	2
4368	6832	2
4368	13136	2
4368	1950	2
4368	890	2
4368	6643	4
4368	6801	3
4368	6892	2
4368	4450	2
531	10602	2
531	2072	2
531	3142	3
531	384	2
531	701	2
531	15450	2
13806	5253	2
13806	5318	2
13806	13805	2
13806	5232	2
13806	13816	2
13806	12827	3
13806	5293	2
13806	5322	2
13806	5228	2
13806	5260	3
10832	10815	3
10832	17166	3
10832	12074	3
10832	12073	2
10832	17165	4
10832	10829	7
10832	17153	2
10832	15765	2
10832	10564	5
10832	10796	3
10832	12085	2
10832	17170	2
10832	10791	5
10832	15459	2
10832	4484	2
10832	17573	3
10832	10833	2
10832	6456	2
10832	10788	3
10832	10834	3
10832	10830	2
10832	10806	2
10832	10808	3
10832	16399	3
10832	10827	2
10832	10793	2
10832	10809	2
10832	16393	3
6318	162	4
6318	173	2
6318	2331	2
6318	1632	2
6318	1649	2
6318	163	3
6318	12486	2
6318	6222	2
6318	89	2
6318	1626	7
6318	1898	2
6318	6249	2
6318	1797	2
6318	127	2
6318	164	8
6318	6258	3
6318	1747	2
6318	1688	2
6318	131	2
6318	3067	2
6318	12458	5
6318	2326	3
6318	166	3
6318	6194	2
6318	1950	3
6318	6292	2
6318	1864	3
6318	2333	3
6318	2324	2
6318	2316	3
6837	6913	2
6837	6752	2
6837	6670	2
6837	4011	2
6837	5011	2
6837	6665	3
6837	6839	2
6837	9456	2
6837	4368	2
12653	4509	3
12653	10833	2
12653	10504	3
12653	10783	2
12653	10797	2
12653	15409	4
12653	10812	2
8322	7944	11
8322	9307	3
8322	9276	2
8322	8758	2
8322	8319	4
8322	8321	3
8322	657	4
8322	8963	2
8322	8328	2
8322	9268	4
8322	9269	3
8322	7493	2
8322	6581	2
8322	8331	2
8322	9273	2
8322	9223	2
8322	7492	2
8322	6176	2
8322	9262	2
8322	6180	8
8322	7167	2
8322	725	3
8322	4477	4
8322	6177	12
8322	7509	3
8322	9271	2
8322	8335	2
8322	4217	2
8322	7955	3
8322	7767	3
11305	8467	2
11305	879	2
11305	13897	2
11305	940	2
11305	930	2
11305	806	2
11305	13383	2
11305	12232	2
11305	490	2
11305	805	2
11305	9775	2
11305	9721	2
11305	6978	2
11305	804	2
11305	7734	2
11305	9776	2
11305	7070	2
11305	6624	2
11305	11300	2
11305	919	3
11305	836	2
11305	15840	2
11305	7830	3
11305	7831	2
11305	7081	3
11305	923	2
11305	7978	2
11305	479	2
11305	768	3
11305	11302	3
11305	11809	3
11305	7047	2
11305	7871	2
11305	7914	3
11305	9753	2
11305	13409	2
11305	13797	2
11305	6962	2
11305	7832	2
15366	2260	2
15366	9150	2
15366	6827	2
15366	6633	2
15366	966	2
15366	2227	2
15366	9668	2
15366	15908	2
15366	235	2
15366	1261	2
3095	2743	3
1418	1355	2
1418	1314	2
1418	1336	2
1418	8560	2
1418	8523	4
1418	1405	2
1418	1433	4
1418	1426	2
1418	1430	2
1418	1325	3
1418	2427	2
17202	16083	3
17202	16078	2
17202	13738	2
17202	16349	2
17202	17453	4
17202	13717	9
17202	16350	4
17202	16348	2
17202	16089	5
17202	17454	8
17202	17456	4
17202	16358	5
17202	16081	2
17202	16351	4
17202	13720	4
17202	17452	3
17202	16093	7
17202	13715	3
17202	17207	2
17202	10636	2
17202	13716	2
17202	16092	3
17202	16094	4
17202	16075	2
17202	13718	2
2848	10104	2
2848	2872	4
2848	6458	3
2848	2840	2
2848	10087	2
2848	2860	5
2848	2838	6
2848	3022	3
2848	789	2
2848	2864	4
2848	2879	2
2848	3023	3
2848	2859	4
2848	2962	2
2848	2886	3
2848	10098	2
2848	2855	5
2848	6507	2
2848	9107	2
2848	2830	2
2848	3000	2
2848	2865	4
2848	2678	2
2848	2870	4
2848	2941	2
2848	11798	2
2848	2977	3
2848	2973	2
2848	2974	4
2848	2966	3
2848	9316	2
2848	2837	2
2848	2836	13
2848	2868	4
2848	2934	2
2848	2845	5
2848	2976	3
2848	2961	2
2848	2888	2
2848	2828	3
2848	2992	2
2848	2994	2
2848	2832	4
2848	10096	2
2848	2843	2
2848	2944	3
2848	2839	13
2848	2835	4
2848	2878	4
2848	6462	2
2848	6461	2
2848	2847	2
2848	5781	2
2848	2854	5
3089	14298	2
3089	2547	2
3089	5973	2
3089	6524	2
3089	3032	2
3089	5860	2
3089	12263	2
3089	3046	3
3089	2482	3
3089	2770	2
3089	5865	2
3089	5945	2
3089	2792	3
3089	17119	2
3089	3082	2
3089	3087	2
3089	5886	2
3089	2491	2
3089	12296	2
3089	226	2
3089	3088	2
3089	12732	2
5303	5296	2
5303	17343	3
5303	5259	2
5303	5249	2
5303	5238	2
5303	5284	2
5303	3003	2
2603	2654	2
2603	2608	18
2603	2701	2
16727	16816	2
16727	1227	2
16171	13183	2
16171	13177	2
16171	13203	2
16171	16607	2
16171	13178	2
1684	1839	2
1684	1688	5
1684	1793	2
1684	1551	2
1684	207	3
1684	11480	6
1684	1920	4
1684	127	3
1684	164	2
1684	1742	7
1684	1880	2
1684	1744	4
1684	1903	2
1684	1709	2
1684	1718	4
1684	1664	8
1684	1955	5
1684	1663	5
1684	2324	3
1684	10697	6
1684	1858	4
1684	1760	4
1684	1682	4
1684	1827	10
1684	1761	2
1684	1639	4
1684	1659	3
1684	6198	3
1684	1950	2
1684	1680	4
1684	1971	2
1684	1572	2
1684	163	2
1684	11958	2
1684	1978	2
1684	1661	5
1684	1698	4
1684	1556	2
1684	1807	4
1684	1851	4
1684	11481	2
1684	1785	3
1684	162	3
1684	1563	2
1684	1692	3
1684	6185	2
1684	14068	2
1684	1995	2
1684	1719	7
1684	10703	2
1684	11787	3
1684	3666	2
1684	1699	2
1684	1570	2
1684	1641	2
1684	1668	6
1684	1881	3
1684	1876	7
1684	10702	2
1684	1945	2
1684	1599	4
1684	1626	2
1684	1645	4
1684	1637	2
1684	1578	8
1684	1593	5
5610	7486	2
5610	3905	2
5610	12155	2
5610	627	2
5610	11542	2
5610	5551	2
5610	8936	2
7463	4849	2
7463	1257	2
7463	13460	2
7463	1512	2
7463	1244	2
7463	14853	2
7463	10259	2
7463	10295	2
7463	10283	2
7463	2937	2
7463	6156	2
7463	1270	2
7463	2843	2
7463	14122	2
7463	4828	2
