# Undirected graph (each unordered pair of nodes is saved once): imdb_actor_er.elist.txt
# Nodes: 17577 Edges: 287074
# NodeId	NodeId
11	889
11	1261
11	3423
11	3846
11	4251
11	5315
11	5719
11	5920
11	6251
11	6280
11	6509
11	6583
11	7038
11	7322
11	8027
11	8946
11	9406
11	10075
11	10526
11	11246
11	11345
11	11709
11	12302
11	12736
11	13436
11	16783
11	16852
12	333
12	624
12	1259
12	1810
12	2438
12	3233
12	4078
12	4110
12	4599
12	5043
12	5094
12	6087
12	6123
12	6589
12	7456
12	7584
12	7798
12	8722
12	9160
12	9911
12	10489
12	10527
12	11133
12	11297
12	11472
12	12627
12	13685
12	14172
12	14443
12	15599
12	15657
12	15837
12	15935
12	15946
12	17266
13	172
13	458
13	805
13	967
13	1129
13	1608
13	3315
13	3517
13	4027
13	4155
13	4281
13	4937
13	6376
13	6807
13	7152
13	7182
13	7421
13	8170
13	9223
13	9460
13	11263
13	11374
13	12406
13	12492
13	12690
13	12971
13	13550
13	15319
13	15474
13	16182
13	16191
13	16489
13	17083
13	17227
13	17384
13	17471
14	315
14	316
14	648
14	750
14	1929
14	2030
14	2034
14	2164
14	2263
14	2643
14	4100
14	4365
14	4784
14	5688
14	6006
14	7796
14	8417
14	9992
14	10479
14	10620
14	12007
14	12344
14	13015
14	13597
14	14522
14	15668
14	16071
14	17360
14	17400
14	17510
15	27
15	59
15	355
15	1563
15	2209
15	2308
15	2417
15	3605
15	4309
15	4539
15	4945
15	5883
15	6118
15	6497
15	6727
15	7314
15	7488
15	7885
15	8059
15	8211
15	8238
15	8314
15	8666
15	9142
15	10640
15	10900
15	12581
15	13015
15	13937
15	14201
15	14585
15	14657
15	15106
15	15127
15	15662
15	15668
15	16069
15	16366
15	17442
16	319
16	602
16	656
16	813
16	1296
16	2406
16	3346
16	3663
16	3725
16	3796
16	4365
16	4821
16	5028
16	7268
16	7366
16	8304
16	9325
16	9745
16	9794
16	10115
16	11027
16	11612
16	12489
16	12859
16	13885
16	13971
16	14732
16	14955
16	14973
16	15799
16	15876
16	15959
16	16296
16	17053
17	268
17	341
17	646
17	657
17	854
17	1575
17	2179
17	2427
17	3565
17	3923
17	4172
17	4395
17	4438
17	5648
17	7279
17	8882
17	9734
17	10838
17	11407
17	11431
17	13233
17	14266
17	14870
17	15788
17	16110
17	16487
17	16617
18	85
18	357
18	1278
18	1747
18	2617
18	3157
18	4417
18	4568
18	5390
18	5644
18	6034
18	6548
18	6801
18	7656
18	8383
18	8931
18	9619
18	10441
18	11855
18	13043
18	15288
18	16485
18	16628
18	16958
18	16992
18	17018
18	17225
19	193
19	713
19	782
19	1329
19	1722
19	2488
19	3874
19	4368
19	5915
19	6966
19	7184
19	7634
19	8150
19	8677
19	9193
19	9201
19	10186
19	10242
19	10679
19	11123
19	11220
19	11249
19	12726
19	12926
19	13689
19	14678
19	14919
19	15481
19	15768
19	15943
19	16281
20	246
20	830
20	2450
20	2553
20	2875
20	3666
20	5067
20	5266
20	5345
20	5789
20	5966
20	7257
20	7519
20	7643
20	7659
20	7984
20	8385
20	9409
20	10892
20	11166
20	11551
20	11780
20	11866
20	12831
20	13317
20	13902
20	15090
20	15139
20	15517
20	16159
20	17367
21	661
21	957
21	1837
21	1943
21	2474
21	2740
21	6257
21	6516
21	6711
21	9250
21	9340
21	10336
21	10496
21	10523
21	10876
21	11898
21	12118
21	13313
21	13488
21	15154
21	15326
21	15863
22	39
22	244
22	608
22	749
22	891
22	1975
22	3615
22	5397
22	6044
22	6226
22	6512
22	6525
22	7568
22	7713
22	8685
22	10392
22	11049
22	11315
22	11477
22	11525
22	11952
22	12212
22	12237
22	12352
22	12381
22	12448
22	13060
22	13717
22	14489
22	14938
22	15014
22	16762
22	16892
22	17226
22	17278
23	410
23	529
23	580
23	856
23	1234
23	1541
23	2312
23	2493
23	2689
23	3763
23	3874
23	4244
23	4473
23	4654
23	4858
23	5445
23	5606
23	5797
23	5897
23	7572
23	8353
23	8548
23	9190
23	9766
23	10425
23	11031
23	11486
23	12881
23	13368
23	13398
23	13775
23	14244
23	14331
23	14577
23	16135
23	16371
23	16808
23	16839
23	17029
23	17447
24	55
24	342
24	442
24	927
24	1176
24	2213
24	2450
24	2590
24	2714
24	3027
24	3184
24	3927
24	4404
24	4725
24	4765
24	4885
24	4987
24	5990
24	6604
24	7337
24	7722
24	8339
24	9055
24	9104
24	9138
24	9558
24	10450
24	10714
24	10894
24	11130
24	12825
24	13191
24	13269
24	13666
24	14225
24	14506
24	14573
24	14854
24	15725
24	16877
25	217
25	880
25	913
25	1178
25	1291
25	1488
25	1535
25	1825
25	3084
25	5242
25	6896
25	6918
25	7225
25	8485
25	8615
25	8663
25	8772
25	10115
25	10409
25	12285
25	12286
25	12572
25	12586
25	12694
25	12965
25	14196
25	14318
25	14835
25	15169
25	15764
25	16544
25	16706
26	379
26	913
26	979
26	1517
26	1542
26	3192
26	5480
26	5851
26	6561
26	6954
26	7016
26	7205
26	7275
26	7476
26	7616
26	7856
26	8298
26	9324
26	10292
26	10455
26	10580
26	12284
26	13687
26	14125
26	14820
26	15732
26	15886
26	16249
26	16641
26	16697
26	17086
26	17133
26	17351
26	17398
27	392
27	508
27	987
27	2276
27	2576
27	2636
27	2912
27	3754
27	4298
27	5199
27	5280
27	5561
27	5666
27	6483
27	7136
27	8030
27	9010
27	9998
27	10225
27	10807
27	10917
27	11962
27	12001
27	12751
27	13114
27	13213
27	13584
27	14259
27	14384
27	15646
27	16162
27	16620
27	16891
28	196
28	1476
28	2578
28	2729
28	2824
28	3425
28	3519
28	5493
28	5945
28	6769
28	7002
28	7355
28	7698
28	7944
28	8014
28	8204
28	8414
28	9177
28	10477
28	11084
28	12240
28	12658
28	12877
28	12996
28	13305
28	14750
28	15171
28	15234
28	17248
28	17431
28	17527
29	215
29	839
29	934
29	1203
29	1799
29	1985
29	3200
29	3463
29	3520
29	3800
29	3858
29	4418
29	4705
29	4894
29	5985
29	6273
29	6447
29	6586
29	6756
29	7537
29	7552
29	7643
29	7932
29	8084
29	8859
29	8933
29	9255
29	10118
29	10369
29	10370
29	10754
29	11382
29	11662
29	13015
29	13552
29	13632
29	15072
29	16115
29	16363
29	17049
30	890
30	903
30	1093
30	1118
30	3009
30	3476
30	3673
30	5164
30	5976
30	6046
30	6240
30	6923
30	8678
30	8750
30	8773
30	9665
30	10414
30	10578
30	11482
30	11659
30	12077
30	12698
30	12851
30	13503
30	13995
30	15056
30	15266
30	15354
30	16814
30	16891
30	17561
31	234
31	316
31	471
31	954
31	1255
31	1371
31	1425
31	1504
31	1810
31	1815
31	2226
31	2500
31	2847
31	2865
31	3116
31	4844
31	4851
31	4859
31	5033
31	5187
31	7908
31	8042
31	8198
31	8337
31	9146
31	9398
31	10147
31	11034
31	11221
31	11306
31	12337
31	12429
31	12538
31	12826
31	12831
31	13015
31	13509
31	13761
31	14091
31	14846
31	15810
31	16247
31	16283
31	16799
31	17102
31	17491
32	176
32	354
32	763
32	1410
32	1970
32	2612
32	3022
32	3188
32	3315
32	3411
32	4498
32	4720
32	4777
32	4877
32	4988
32	5194
32	5453
32	6181
32	6390
32	6489
32	7077
32	8102
32	8264
32	9413
32	10230
32	10414
32	10866
32	11416
32	11664
32	12303
32	12684
32	12840
32	13293
32	13474
32	13695
32	15235
32	15361
32	15470
32	15566
32	16092
32	16518
33	39
33	1048
33	1278
33	1335
33	1686
33	2412
33	4619
33	4795
33	5112
33	6216
33	6418
33	6580
33	7080
33	7560
33	7712
33	7815
33	7900
33	9118
33	9383
33	9517
33	10039
33	10992
33	11448
33	11895
33	12121
33	12957
33	13558
33	14107
33	14166
33	14961
33	15345
33	15554
33	16763
33	16806
33	17292
34	219
34	350
34	1068
34	1738
34	2619
34	2845
34	3850
34	5389
34	5461
34	5857
34	5860
34	6765
34	7213
34	7851
34	8151
34	9532
34	9723
34	10006
34	10089
34	10430
34	10490
34	10635
34	10896
34	11519
34	11709
34	11825
34	11926
34	12388
34	12715
34	13021
34	13424
34	14142
34	14256
34	14538
34	16059
34	16584
34	16936
34	17331
34	17509
35	52
35	590
35	2038
35	2261
35	2293
35	3542
35	3672
35	4206
35	6041
35	6562
35	6608
35	7069
35	8524
35	9121
35	9773
35	10839
35	11155
35	11353
35	11722
35	11726
35	11783
35	12189
35	12225
35	13445
35	13585
35	14188
35	14314
35	15096
35	15538
35	16040
35	16052
35	16087
35	16304
35	16426
35	16582
35	16608
35	17163
35	17405
35	17541
36	387
36	1064
36	1176
36	2090
36	2129
36	2400
36	3060
36	3250
36	4767
36	5099
36	5257
36	6453
36	6508
36	6748
36	7163
36	7298
36	7783
36	8326
36	8412
36	8448
36	8961
36	10000
36	10585
36	10849
36	11605
36	11802
36	12398
36	13765
36	13797
36	13873
36	14425
36	14845
36	15362
36	16139
36	16670
36	17174
37	1339
37	1537
37	2457
37	2673
37	2774
37	2927
37	3139
37	3161
37	3812
37	4248
37	4710
37	6097
37	7154
37	7337
37	7705
37	7920
37	7981
37	8063
37	8199
37	8312
37	9258
37	10076
37	10708
37	10867
37	13275
37	14629
37	15134
37	15379
37	15527
37	15627
37	15986
38	204
38	412
38	1187
38	1283
38	2224
38	2782
38	3121
38	3382
38	3405
38	3626
38	3996
38	6518
38	8835
38	8964
38	9319
38	9975
38	10137
38	10544
38	10843
38	11279
38	11720
38	12380
38	13001
38	13564
38	13969
38	16011
38	16433
38	16470
38	16762
39	136
39	185
39	272
39	955
39	1886
39	2107
39	2884
39	3395
39	3859
39	4782
39	5270
39	6613
39	7136
39	7363
39	8007
39	8358
39	8994
39	9737
39	10549
39	12669
39	13310
39	13731
39	13897
39	14519
39	14984
39	15700
39	16980
39	17338
40	807
40	1557
40	2017
40	2556
40	2713
40	3649
40	3857
40	4459
40	4488
40	4525
40	4568
40	4816
40	4985
40	5194
40	5257
40	5523
40	5624
40	5769
40	6312
40	6667
40	8683
40	9064
40	10154
40	10161
40	11193
40	11315
40	12111
40	13364
40	13406
40	14285
40	14452
40	14562
40	16329
40	16630
40	17320
41	1306
41	1325
41	1410
41	1521
41	2218
41	3124
41	3494
41	4820
41	4846
41	5410
41	5824
41	6305
41	8260
41	8484
41	8812
41	8886
41	9083
41	9838
41	10217
41	11429
41	11508
41	11675
41	11742
41	11933
41	12050
41	12983
41	13183
41	14297
41	15741
41	16336
41	16581
41	16708
41	17307
42	791
42	883
42	1152
42	1261
42	1449
42	3609
42	4758
42	5258
42	5408
42	6333
42	6711
42	7549
42	7969
42	8534
42	8669
42	9527
42	10207
42	11969
42	12402
42	13071
42	13163
42	13467
42	13641
42	13975
42	14382
42	15829
42	16348
42	16471
43	221
43	418
43	787
43	794
43	2411
43	2726
43	3730
43	3743
43	3763
43	5746
43	8880
43	9122
43	9501
43	9613
43	10554
43	10741
43	11281
43	12605
43	12812
43	13707
43	13756
43	14028
43	14229
43	14292
43	14336
43	14471
43	15839
43	16122
43	16520
43	17180
43	17512
44	495
44	780
44	1001
44	1527
44	2439
44	2624
44	3487
44	4674
44	4797
44	5370
44	5984
44	7714
44	9306
44	9621
44	9916
44	10449
44	10652
44	11889
44	12514
44	13694
44	13905
44	14478
44	15044
44	16049
44	17049
45	1706
45	2132
45	3120
45	3727
45	4285
45	4959
45	5171
45	5658
45	6924
45	7245
45	7621
45	8260
45	9394
45	9826
45	11199
45	11458
45	11827
45	12034
45	13356
45	14790
45	15090
45	15884
45	17240
45	17533
46	1765
46	3700
46	3821
46	3840
46	5205
46	5210
46	7582
46	7694
46	7913
46	7993
46	9959
46	10141
46	10632
46	10732
46	10746
46	11294
46	11788
46	12057
46	13438
46	13803
46	14266
46	15194
46	15905
46	15926
46	16010
46	16313
46	16379
46	16591
46	16885
46	17217
47	1004
47	1478
47	2111
47	3101
47	5169
47	5734
47	6233
47	6497
47	6520
47	6848
47	6914
47	7639
47	8140
47	8824
47	9944
47	9978
47	10131
47	11243
47	12380
47	13281
47	13698
47	14146
47	14712
47	14742
47	15195
47	15579
47	15614
47	15967
47	16293
47	17258
47	17292
48	150
48	894
48	1847
48	2686
48	3089
48	3272
48	3364
48	3369
48	3698
48	3871
48	4937
48	5923
48	6836
48	8478
48	9327
48	9781
48	10237
48	10582
48	11853
48	12700
48	13815
48	14378
48	15214
48	15247
48	16095
48	16523
48	17085
49	1110
49	3298
49	3868
49	3948
49	4117
49	4239
49	4490
49	4880
49	5214
49	6181
49	6464
49	6900
49	7045
49	8688
49	9097
49	9440
49	10093
49	14052
49	14607
49	14749
49	14941
49	15061
49	15298
49	16114
49	16387
49	17132
49	17172
50	467
50	1227
50	1337
50	2003
50	2979
50	3460
50	3462
50	4252
50	4583
50	5207
50	5937
50	6277
50	6455
50	6838
50	7264
50	7331
50	7344
50	7385
50	8229
50	8517
50	8852
50	9659
50	9739
50	10869
50	11347
50	11693
50	12486
50	13093
50	13223
50	13392
50	13688
50	13842
50	15087
50	15312
50	15516
50	16330
50	16577
50	16670
50	16916
50	17078
50	17291
50	17311
50	17352
51	1053
51	1066
51	1174
51	1296
51	1771
51	1921
51	2685
51	3327
51	3929
51	4268
51	4468
51	4540
51	4718
51	4882
51	4973
51	6384
51	7771
51	7848
51	8767
51	9897
51	10529
51	11041
51	11577
51	11626
51	13721
51	13975
51	14450
51	15165
51	15764
51	16425
51	16876
51	16935
52	182
52	201
52	292
52	398
52	1964
52	2160
52	2678
52	2706
52	3330
52	3369
52	3710
52	3784
52	4550
52	4734
52	4832
52	5204
52	5436
52	5824
52	6041
52	6226
52	7078
52	7119
52	7588
52	7843
52	8632
52	8782
52	8922
52	9034
52	9248
52	10132
52	10146
52	11120
52	12468
52	13187
52	14277
52	14411
52	14955
52	15007
52	15762
52	15816
52	16246
52	16348
52	16566
52	17300
53	1024
53	3322
53	3657
53	4635
53	6143
53	6919
53	6934
53	7107
53	7375
53	7663
53	7724
53	7846
53	8380
53	9677
53	9828
53	10037
53	10101
53	10154
53	11156
53	13250
53	14755
53	15185
53	15247
53	15314
53	16234
53	16977
54	387
54	398
54	2288
54	2623
54	2830
54	2841
54	2991
54	3414
54	3423
54	5257
54	6557
54	6984
54	7011
54	8081
54	9817
54	10017
54	10249
54	10304
54	11314
54	11623
54	11806
54	12010
54	12749
54	13434
54	13565
54	15214
54	15541
54	16507
54	16534
54	16798
54	16935
55	134
55	238
55	825
55	951
55	1532
55	1638
55	1691
55	2255
55	2403
55	2710
55	2837
55	2907
55	3269
55	4313
55	5781
55	6483
55	6565
55	6757
55	7910
55	7982
55	8354
55	8948
55	8976
55	9122
55	9314
55	9412
55	10987
55	12430
55	13048
55	13144
55	13218
55	13669
55	14050
55	14796
55	14820
55	14918
55	15145
55	15795
55	15877
55	15886
55	15997
55	16523
55	16863
55	17150
55	17541
56	483
56	516
56	538
56	1161
56	1616
56	2284
56	2441
56	2742
56	2823
56	3468
56	3865
56	4199
56	5167
56	5274
56	5509
56	5601
56	9352
56	11132
56	12014
56	13312
56	13317
56	14073
56	16499
56	16658
56	17422
57	767
57	1214
57	1360
57	1442
57	1987
57	2079
57	2767
57	2982
57	3696
57	3737
57	4247
57	4559
57	4703
57	5364
57	5428
57	6647
57	7167
57	7579
57	10180
57	10713
57	11333
57	11472
57	12335
57	12524
57	12989
57	13218
57	13881
57	14393
57	14732
57	14837
57	14851
57	15167
57	15694
57	15706
57	16307
57	16444
57	16652
57	16901
57	16977
57	17085
57	17380
58	675
58	1357
58	2004
58	3066
58	3085
58	3719
58	4773
58	5032
58	5183
58	5492
58	5615
58	6374
58	7777
58	8845
58	9138
58	9944
58	10567
58	10694
58	10968
58	11213
58	11403
58	11665
58	12510
58	12674
58	13288
58	13461
58	13504
58	13949
58	14424
58	14633
58	14755
58	15675
58	16328
58	17054
59	413
59	1220
59	1814
59	1864
59	2002
59	2097
59	2260
59	3566
59	3949
59	5330
59	6172
59	7672
59	7969
59	9134
59	9240
59	9488
59	9631
59	10234
59	10664
59	10900
59	11432
59	11481
59	12046
59	12079
59	13153
59	13261
59	13509
59	13941
59	14003
59	14421
59	14572
59	15058
59	15293
59	15738
59	16194
59	16322
59	16637
59	17286
59	17537
59	17551
60	838
60	1058
60	1121
60	1339
60	1730
60	1868
60	2792
60	3936
60	5149
60	5702
60	6378
60	6459
60	6785
60	7232
60	8304
60	8685
60	9757
60	9955
60	10110
60	10899
60	11756
60	13243
60	13721
60	14029
60	14387
60	14396
60	14582
60	14705
60	14903
60	14939
60	15234
60	15969
60	16199
60	16236
60	17188
60	17230
60	17518
60	17574
61	1563
61	2752
61	3122
61	5253
61	6411
61	6557
61	7196
61	7315
61	8015
61	8790
61	10404
61	10475
61	11570
61	12709
61	13317
61	14020
61	14498
61	14699
61	14798
61	14832
61	15373
61	16495
61	16858
61	17026
61	17261
62	1155
62	1886
62	2103
62	2426
62	2877
62	3120
62	3303
62	3998
62	4940
62	6907
62	7082
62	7956
62	8028
62	8499
62	9782
62	9977
62	10119
62	10294
62	11579
62	12085
62	13154
62	13755
62	14287
62	14368
62	14584
62	14980
62	15458
62	15752
62	16140
62	16388
62	16479
62	17213
62	17271
62	17550
63	755
63	1936
63	2847
63	3652
63	3658
63	4224
63	4368
63	4546
63	6097
63	6137
63	6220
63	6227
63	7044
63	7661
63	9680
63	10010
63	10094
63	11581
63	11989
63	12228
63	12347
63	13367
63	13407
63	14797
63	15236
63	15884
63	15998
63	16116
63	16782
64	171
64	1059
64	1623
64	2141
64	2878
64	3120
64	3166
64	3316
64	4088
64	5028
64	5323
64	5595
64	5936
64	6549
64	6610
64	6692
64	8312
64	9917
64	10748
64	11750
64	12076
64	12086
64	12884
64	13286
64	14011
64	14698
64	15088
64	15257
64	15908
64	16406
64	16467
64	17153
64	17167
65	1147
65	2325
65	3535
65	3856
65	4475
65	4643
65	4859
65	5496
65	5830
65	6240
65	6364
65	6733
65	7002
65	7262
65	7547
65	7826
65	8402
65	8424
65	9316
65	9446
65	9784
65	10743
65	11875
65	12059
65	12531
65	13273
65	13384
65	13518
65	14915
65	15397
65	15999
65	16315
65	16355
65	16833
65	17125
65	17333
65	17485
66	907
66	2105
66	2147
66	2531
66	2882
66	3330
66	5021
66	5585
66	5722
66	8921
66	10065
66	10111
66	11304
66	11325
66	11361
66	11419
66	12926
66	12998
66	13307
66	14905
66	15567
66	16068
66	16158
66	16546
66	17067
66	17085
66	17245
66	17386
67	585
67	668
67	1024
67	1320
67	1491
67	1958
67	2023
67	2634
67	3013
67	3042
67	3214
67	3283
67	3333
67	5889
67	5978
67	6163
67	7276
67	7532
67	7614
67	9042
67	9072
67	9130
67	9757
67	9927
67	10121
67	10456
67	10660
67	11572
67	11759
67	11905
67	11949
67	13655
67	14079
67	14197
67	14216
67	14632
67	16915
67	17121
67	17348
67	17568
68	336
68	550
68	792
68	975
68	1646
68	3265
68	3926
68	4914
68	4923
68	5425
68	5460
68	5842
68	6205
68	6384
68	6696
68	6775
68	7709
68	8095
68	8492
68	8859
68	9405
68	9868
68	10306
68	10984
68	12253
68	12826
68	13355
68	13994
68	15086
68	15188
68	15597
68	16238
68	16461
69	498
69	2681
69	3009
69	3901
69	4482
69	4729
69	4801
69	5740
69	7073
69	7648
69	7794
69	7909
69	8203
69	8277
69	8803
69	8840
69	9091
69	11495
69	11709
69	11779
69	11851
69	12546
69	12570
69	13052
69	13714
69	14196
69	15048
69	15669
69	15801
69	15989
69	16025
69	16133
69	16997
69	17338
70	541
70	1390
70	2115
70	2475
70	2983
70	4687
70	5343
70	6390
70	6651
70	7045
70	7861
70	8308
70	8606
70	8986
70	9201
70	9320
70	9386
70	10150
70	10306
70	10763
70	10990
70	12228
70	12745
70	12883
70	12893
70	13473
70	13667
70	13798
70	14312
70	14679
70	14713
70	15949
70	16989
70	17209
71	486
71	1014
71	1455
71	1558
71	2188
71	2609
71	3057
71	3428
71	3654
71	3909
71	3947
71	4500
71	5929
71	6176
71	6544
71	7228
71	7430
71	7451
71	8170
71	8209
71	8658
71	8699
71	8744
71	8755
71	9316
71	10816
71	11325
71	11446
71	11968
71	12250
71	12388
71	12519
71	13011
71	13118
71	13120
71	13855
71	14521
71	14946
71	16014
71	16275
71	16572
71	16831
71	16965
71	17014
71	17368
72	237
72	329
72	677
72	1027
72	1372
72	2148
72	3219
72	3808
72	4742
72	4980
72	5761
72	6124
72	6213
72	6672
72	6688
72	10046
72	10166
72	10406
72	11074
72	11340
72	11664
72	12407
72	12973
72	13000
72	14824
72	15151
72	15259
72	15856
72	16335
72	17501
73	1007
73	1371
73	3609
73	3739
73	4354
73	5012
73	5969
73	6254
73	6323
73	6662
73	6887
73	7666
73	7882
73	8020
73	8522
73	8999
73	11711
73	12616
73	12914
73	13196
73	14238
73	15386
73	16254
73	17529
74	576
74	990
74	1440
74	1563
74	1581
74	2012
74	2122
74	2736
74	3055
74	3548
74	3561
74	4400
74	5060
74	5220
74	5377
74	6497
74	6500
74	6620
74	6872
74	7635
74	8770
74	8942
74	9128
74	10174
74	10596
74	11381
74	12813
74	13014
74	13296
74	14688
74	15130
74	15944
74	16222
74	16640
74	17301
74	17420
74	17421
75	1109
75	1124
75	2775
75	2988
75	3155
75	3395
75	3576
75	4075
75	4338
75	5116
75	5938
75	5948
75	6460
75	7310
75	7580
75	8153
75	8636
75	9965
75	11049
75	12401
75	12545
75	13011
75	13880
75	14471
75	14573
75	15514
75	15618
75	16284
75	16549
75	16617
76	420
76	2161
76	3008
76	3119
76	3336
76	3859
76	4628
76	5462
76	5526
76	7583
76	7759
76	9362
76	10375
76	11205
76	11875
76	11900
76	13531
76	13672
77	452
77	895
77	1450
77	1770
77	2196
77	2469
77	4950
77	6166
77	6898
77	6948
77	7006
77	7021
77	7077
77	7288
77	8697
77	8777
77	9411
77	10584
77	10763
77	10806
77	10953
77	11378
77	11528
77	12076
77	12096
77	12274
77	12420
77	12451
77	13166
77	14168
77	14236
77	14348
77	15058
77	15467
77	15720
77	15772
77	16309
77	17305
78	578
78	800
78	1665
78	1888
78	2511
78	3935
78	5160
78	5410
78	5673
78	6165
78	6470
78	6531
78	7987
78	8743
78	9486
78	9638
78	10733
78	11097
78	11287
78	13166
78	13743
78	14226
78	14488
78	14668
78	15249
78	15470
78	16181
78	16363
78	16554
78	16633
79	1389
79	1721
79	1817
79	2474
79	3239
79	4058
79	4827
79	4843
79	5275
79	6309
79	7473
79	8333
79	9489
79	9705
79	9875
79	10294
79	10713
79	11344
79	11409
79	11425
79	12527
79	14481
79	14790
79	15755
79	16565
80	270
80	440
80	1258
80	1395
80	2297
80	4247
80	4678
80	6306
80	8493
80	8773
80	9083
80	9197
80	9269
80	9412
80	9596
80	10747
80	10882
80	10958
80	11156
80	11690
80	11846
80	12331
80	12654
80	12941
80	13505
80	13661
80	14121
80	14250
80	14305
80	15606
80	16025
80	16613
80	16742
80	16938
80	17076
80	17538
81	778
81	1202
81	1679
81	1700
81	4882
81	5161
81	6441
81	6975
81	7173
81	7567
81	7595
81	7866
81	9230
81	10818
81	11268
81	11613
81	12258
81	12992
81	13619
81	13682
81	14155
81	14165
81	14538
81	14822
81	15577
81	15585
81	15808
81	16471
81	16940
82	1380
82	1439
82	1523
82	1651
82	1784
82	1862
82	1922
82	2593
82	2725
82	3157
82	5317
82	5377
82	6455
82	6655
82	6844
82	6949
82	7885
82	8999
82	9268
82	9626
82	10151
82	10500
82	12797
82	12841
82	13171
82	13287
82	13581
82	13652
82	15377
82	15609
82	15914
83	954
83	1114
83	1165
83	1522
83	1778
83	3489
83	3669
83	4128
83	4223
83	6657
83	7270
83	7478
83	9117
83	9734
83	10371
83	10585
83	10754
83	11272
83	11430
83	13047
83	13588
83	13847
83	13877
83	14113
83	14381
83	14564
83	16582
83	16621
83	17338
83	17489
84	214
84	784
84	1022
84	1479
84	2092
84	2201
84	2449
84	2600
84	2719
84	2899
84	3164
84	3244
84	3246
84	3509
84	4038
84	4313
84	5636
84	6654
84	6740
84	8303
84	8422
84	8459
84	8680
84	11525
84	11781
84	11809
84	12533
84	12835
84	13340
84	13694
84	14620
84	14660
84	14975
84	15737
84	15898
84	17173
84	17444
85	234
85	344
85	2302
85	2706
85	3394
85	4127
85	4350
85	4513
85	5375
85	5767
85	5998
85	6911
85	7708
85	7987
85	8251
85	10128
85	10589
85	11172
85	11643
85	12199
